CD4	CD8	Monocyte	Neutrophil	naive_B_cell	NK_cell	memory_B_cell	Plasmocyte	Platelet	Macrophage
METRNL	0.0333806818181818	0.330017761989343	0.486504848372553	0.167455061494797	0.0491290754801251	0.568090017311021	0.094847775175644	0.180327868852459	0.0125523012552301	0.155737704918033
MGAM	0.0106534090909091	0.0905861456483126	0.0601568772774998	0.792218543046358	0.00669941938365342	0.111367570686671	0.00819672131147541	0.0225409836065574	0.0251046025104603	0.00819672131147541
MGARP	0.000710227272727273	0.000710479573712256	0.000494101661416836	0.000118259224219489	0.00133988387673068	0.00432775533756492	0.00117096018735363	0.00204918032786885	0.00836820083682008	0.00204918032786885
MGAT1	0.278882575757576	0.279218472468917	0.766969303934285	0.222090823084201	0.177757927646271	0.296884016156953	0.227166276346604	0.713114754098361	0.0794979079497908	0.610655737704918
MGAT4A	0.564157196969697	0.56056838365897	0.282193811376691	0.104777672658467	0.0585082626172398	0.519907674552799	0.140515222482436	0.358606557377049	0.00836820083682008	0.10655737704918
MIB2	0.187736742424242	0.259325044404973	0.109752331542215	0.0258987701040681	0.119696292987941	0.30265435660704	0.135831381733021	0.252049180327869	0.0334728033472803	0.0614754098360656
MILR1	0.00260416666666667	0.00284191829484902	0.229819035266506	0.0327578051087985	0.0209915140687807	0.00490478938257357	0.0690866510538642	0.0163934426229508	0.0167364016736402	0.0922131147540984
MIR181A2HG	0.00189393939393939	0.0113676731793961	0.000370576246062627	0.000118259224219489	0.00401965163019205	0.0406809001731102	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
MIR23AHG	0.0946969696969697	0.397513321492007	0.673707615341857	0.308774834437086	0.163912460920054	0.514714368147721	0.165105386416862	0.233606557377049	0.0460251046025105	0.0963114754098361
MLC1	0.00497159090909091	0.104440497335702	0.0183435241801001	0.00863292336802271	0.00267976775346137	0.218407386035776	0.00234192037470726	0.0204918032786885	0.158995815899582	0.0102459016393443
MMP9	0.0224905303030303	0.0486678507992895	0.0545364708788833	0.679280983916746	0.0223313979455114	0.0467397576457011	0.0304449648711944	0.116803278688525	0.0251046025104603	0.00614754098360656
MNDA	0.0303030303030303	0.0401420959147425	0.974553764437033	0.989356669820246	0.0598481464939705	0.0556837853433353	0.180327868852459	0.153688524590164	0.0543933054393305	0.899590163934426
MPRIP	0.335700757575758	0.274245115452931	0.235192390834414	0.0192762535477767	0.224207235372934	0.244085401038661	0.269320843091335	0.487704918032787	0.108786610878661	0.0881147540983607
MRPS15	0.322443181818182	0.275310834813499	0.419739361373603	0.0309839167455062	0.159892809289862	0.23600692440854	0.300936768149883	0.75	0.0920502092050209	0.266393442622951
MS4A1	0.00757575757575758	0.0326820603907638	0.00870854178247174	0.000354777672658467	0.948637784725324	0.0126947489901904	0.978922716627635	0.0512295081967213	0.00836820083682008	0.00204918032786885
MS4A6A	0.0118371212121212	0.0191829484902309	0.963992341424248	0.501064333017975	0.00937918713711478	0.0253894979803808	0.0187353629976581	0.0881147540983607	0.0334728033472803	0.965163934426229
MS4A7	0.00307765151515152	0.00923623445825933	0.688160088938299	0.015964995269631	0.0482358195623046	0.0170225043277553	0.105386416861827	0.0307377049180328	0.00418410041841004	0.631147540983607
MSC-AS1	0.00852272727272727	0.0156305506216696	0.00302637267617812	0.00189214758751183	0.000446627958910228	0.00115406809001731	0.00351288056206089	0.0491803278688525	0.0334728033472803	0.00204918032786885
MT-ATP8	0.497632575757576	0.536767317939609	0.606756840219875	0.260170293282876	0.432335864225101	0.493941142527409	0.600702576112412	0.801229508196721	0.619246861924686	0.702868852459016
MT-TP	0.17092803030303	0.123623445825933	0.298684454326478	0.389545884578997	0.206342117016525	0.139642238892095	0.238875878220141	0.391393442622951	0.326359832635983	0.00204918032786885
MT1E	0.0918560606060606	0.0920071047957371	0.173367920449633	0.000827814569536424	0.00223313979455114	0.0181765724177726	0.00585480093676815	0.0594262295081967	0.00836820083682008	0.10655737704918
MT2A	0.485085227272727	0.520781527531084	0.633561855351739	0.0468306527909177	0.0674408217954444	0.48066935949221	0.131147540983607	0.327868852459016	0.138075313807531	0.661885245901639
MTARC1	0.00355113636363636	0.0117229129662522	0.45457352850349	0.389072847682119	0.00267976775346137	0.0155799192152337	0.00234192037470726	0.0204918032786885	0.0167364016736402	0.159836065573771
MTCO1P12	0.184659090909091	0.100177619893428	0.396084244333272	0.00721381267738884	0.0906654756587762	0.0718407386035776	0.100702576112412	0.145491803278689	0.158995815899582	0.0266393442622951
MTND1P23	0.350142045454545	0.251154529307282	0.525291828793774	0.0205771050141911	0.233586422510049	0.17397576457011	0.168618266978923	0.270491803278689	0.154811715481172	0.717213114754098
MTSS1	0.076467803030303	0.262166962699822	0.520103761348898	0.00271996215704825	0.537740062527914	0.379688401615695	0.514051522248244	0.0655737704918033	0.313807531380753	0.524590163934426
MTURN	0.0930397727272727	0.13854351687389	0.170835649434871	0.0740302743614002	0.0763733809736489	0.107616849394114	0.140515222482436	0.127049180327869	0.815899581589958	0.0184426229508197
MXD4	0.268229166666667	0.346714031971581	0.492125254771169	0.0418637653736991	0.17552478785172	0.319965377957299	0.320843091334895	0.616803278688525	0.0794979079497908	0.161885245901639
MXI1	0.283617424242424	0.171225577264654	0.346921129022296	0.125118259224219	0.271996426976329	0.133871898442008	0.229508196721311	0.223360655737705	0.0543933054393305	0.0778688524590164
MYB	0.114346590909091	0.0216696269982238	0.014761287134828	0.0235335856196783	0.000446627958910228	0.0051933064050779	0.00351288056206089	0.129098360655738	0.00836820083682008	0.00409836065573771
MYBL1	0.099905303030303	0.501598579040853	0.00512630473719968	0.00118259224219489	0.0129522108083966	0.535487593768032	0.00936768149882904	0.0368852459016393	0.00418410041841004	0.00409836065573771
MYBL2	0.00970643939393939	0.01101243339254	0.00247050830708418	0.00733207190160833	0.0326038410004466	0.00230813618003462	0.0374707259953162	0.635245901639344	0.0920502092050209	0.00204918032786885
MYC	0.597064393939394	0.111545293072824	0.151009820270521	0.000591296121097446	0.328271549799017	0.0317368724754761	0.440281030444965	0.329918032786885	0.0334728033472803	0.0717213114754098
MYL9	0.0570549242424242	0.0998223801065719	0.126366499907356	0.0640964995269631	0.0544886109870478	0.0911713791113676	0.0655737704918033	0.194672131147541	0.824267782426778	0.0102459016393443
MYLIP	0.392518939393939	0.449733570159858	0.236304119572602	0.329588457899716	0.288521661456007	0.473167916907098	0.323185011709602	0.379098360655738	0.0502092050209205	0.069672131147541
MYO15B	0.0544507575757576	0.0529307282415631	0.232227780865913	0.0794701986754967	0.084412684234033	0.069532602423543	0.063231850117096	0.040983606557377	0.0251046025104603	0.342213114754098
MYOF	0.000946969696969697	0.00461811722912966	0.226236798221234	0.00271996215704825	0.000893255917820456	0.00490478938257357	0.00117096018735363	0.0184426229508197	0.00418410041841004	0.168032786885246
MYOM2	0.0187026515151515	0.181882770870337	0.00877030449014885	0.000709555345316935	0.0102724430549352	0.295441431044432	0.00936768149882904	0.0184426229508197	0.0167364016736402	0.0102459016393443
MZB1	0.0163352272727273	0.0330373001776199	0.0111172873818788	0.00614947965941343	0.204555605180884	0.0418349682631275	0.268149882903981	0.973360655737705	0.0334728033472803	0.00204918032786885
MZT2A	0.625	0.408170515097691	0.298128589957384	0.0463576158940397	0.319338990620813	0.298038084246971	0.492974238875878	0.735655737704918	0.146443514644351	0.149590163934426
NAAA	0.270833333333333	0.160923623445826	0.584954604409857	0.0180936613055818	0.0906654756587762	0.14598961338719	0.282201405152225	0.311475409836066	0.0167364016736402	0.444672131147541
NAMPT	0.162642045454545	0.149911190053286	0.71607683280835	0.905629139072848	0.111656989727557	0.138199653779573	0.149882903981265	0.540983606557377	0.184100418410042	0.241803278688525
NAP1L2	0.0400094696969697	0.0468916518650089	0.000185288123031314	0.000118259224219489	0.00312639571237159	0.0178880553952683	0.0117096018735363	0.0122950819672131	0.00418410041841004	0.00204918032786885
NAP1L4	0.588541666666667	0.594316163410302	0.33852140077821	0.0735572374645222	0.259490844126842	0.586266589728794	0.391100702576112	0.76844262295082	0.476987447698745	0.135245901639344
NAPSB	0.00165719696969697	0.0063943161634103	0.197331851028349	0.000236518448438978	0.280482358195623	0.00980957876514714	0.635831381733021	0.0225409836065574	0.00418410041841004	0.10655737704918
NBPF14	0.0501893939393939	0.0596802841918295	0.314186893953431	0.183774834437086	0.11835640911121	0.0588574725908829	0.259953161592506	0.125	0.0460251046025105	0.409836065573771
NCAM1	0.00378787878787879	0.208170515097691	0.063800877030449	0.0010643330179754	0.00357302367128182	0.284477784189267	0.00234192037470726	0.014344262295082	0.00418410041841004	0.0286885245901639
NCF1	0.0255681818181818	0.0230905861456483	0.242418627632635	0.414735099337748	0.167932112550246	0.0170225043277553	0.215456674473068	0.399590163934426	0.0125523012552301	0.290983606557377
NCF1B	0.0388257575757576	0.0198934280639432	0.177814835402384	0.226348155156102	0.146940598481465	0.0135603000577034	0.169789227166276	0.288934426229508	0.00836820083682008	0.0942622950819672
NCF4	0.126420454545455	0.058259325044405	0.563831758384288	0.834791863765374	0.214381420276909	0.0476053087132141	0.446135831381733	0.547131147540984	0.0753138075313808	0.323770491803279
NCK2	0.505681818181818	0.356660746003552	0.197208325612995	0.190988647114475	0.496650290308173	0.239469128678592	0.338407494145199	0.227459016393443	0.581589958158996	0.0491803278688525
NCOA7	0.28219696969697	0.367673179396092	0.202334630350195	0.103831598864711	0.102277802590442	0.384593190998269	0.385245901639344	0.379098360655738	0.238493723849372	0.116803278688525
NCR1	0.000710227272727273	0.0479573712255773	0.00314989809153233	0.0124172185430464	0.00223313979455114	0.345643392960185	0.00234192037470726	0.00204918032786885	0.00418410041841004	0.00204918032786885
NCR3	0.0669981060606061	0.342806394316163	0.00450867766042863	0.000236518448438978	0.0964716391246092	0.516156953260242	0.26463700234192	0.0307377049180328	0.0167364016736402	0.00204918032786885
NDST1	0.00307765151515152	0.00355239786856128	0.132419245259712	0.0627956480605487	0.00446627958910228	0.00548182342758223	0.0140515222482436	0.131147540983607	0.150627615062762	0.0778688524590164
NDUFS5	0.765151515151515	0.634813499111901	0.879995058983386	0.163079470198675	0.326485037963377	0.57068667051356	0.501170960187354	0.85655737704918	0.757322175732218	0.809426229508197
NECTIN2	0.00189393939393939	0.00213143872113677	0.111728738187882	0.0391438032166509	0.000446627958910228	0.00201961915753029	0.00117096018735363	0.0102459016393443	0.138075313807531	0.0635245901639344
NELL2	0.178030303030303	0.0703374777975133	0.00154406769192761	0.000118259224219489	0.000446627958910228	0.0051933064050779	0.00234192037470726	0.00204918032786885	0.00418410041841004	0.00204918032786885
NFATC2	0.162642045454545	0.280994671403197	0.00426162682972021	0.000946073793755913	0.0754801250558285	0.367282169648009	0.174473067915691	0.223360655737705	0.0292887029288703	0.00204918032786885
NFE2	0.0101799242424242	0.0206039076376554	0.392625532703354	0.645577105014191	0.00491290754801251	0.0253894979803808	0.0128805620608899	0.0901639344262295	0.410041841004184	0.282786885245902
NFE4	0.00142045454545455	0.00781527531083481	0.0134642702736088	0.274006622516556	0.00133988387673068	0.00375072129255626	0.00585480093676815	0.0102459016393443	0.0125523012552301	0.00204918032786885
NFIA	0.0596590909090909	0.0571936056838366	0.359767772219134	0.00295648060548723	0.00848593121929433	0.0337564916330063	0.0117096018735363	0.0184426229508197	0.00836820083682008	0.108606557377049
NIBAN1	0.193655303030303	0.410657193605684	0.464949663393243	0.830179754020814	0.0151853506029477	0.360069244085401	0.0690866510538642	0.536885245901639	0.108786610878661	0.209016393442623
NKG7	0.125236742424242	0.905861456483126	0.409301463776172	0.110690633869442	0.0656543099598035	0.995095210617426	0.114754098360656	0.305327868852459	0.0711297071129707	0.379098360655738
NLRC3	0.174715909090909	0.269982238010657	0.00389105058365759	0.00118259224219489	0.060741402411791	0.294287362954414	0.133489461358314	0.0963114754098361	0.0125523012552301	0.00204918032786885
NLRC5	0.286221590909091	0.304440497335702	0.275770489778272	0.279328287606433	0.0558284948637785	0.232544720138488	0.30327868852459	0.405737704918033	0.100418410041841	0.14344262295082
NLRP12	0.00402462121212121	0.00852575488454707	0.311284046692607	0.265964995269631	0.00625279142474319	0.0161569532602424	0.00819672131147541	0.0327868852459016	0.00418410041841004	0.149590163934426
NME2	0.146543560606061	0.0731793960923623	0.118646161447718	0.00224692526017029	0.0558284948637785	0.0600115406809002	0.147540983606557	0.563524590163934	0.104602510460251	0.842213114754098
NOP53	0.934185606060606	0.846891651865009	0.731702797850658	0.0201040681173132	0.929432782492184	0.759665320253895	0.953161592505855	0.793032786885246	0.184100418410042	0.64344262295082
NPC2	0.330492424242424	0.230905861456483	0.931999258847508	0.117313150425733	0.484144707458687	0.224754760530871	0.463700234192037	0.69672131147541	0.255230125523013	0.924180327868853
NRGN	0.184895833333333	0.31651865008881	0.758631338397875	0.144039735099338	0.220187583742742	0.330063473744951	0.18384074941452	0.450819672131148	0.96234309623431	0.475409836065574
NRXN2	0.000236742424242424	0.00106571936056838	0.000802915199802359	0.000118259224219489	0.000446627958910228	0.00721292556260819	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
NUGGC	0.0151515151515152	0.0387211367673179	0.00179111852263603	0.000591296121097446	0.00312639571237159	0.0155799192152337	0.031615925058548	0.545081967213115	0.00418410041841004	0.00204918032786885
NUP210	0.279829545454545	0.259680284191829	0.19560249521339	0.00461210974456008	0.150960250111657	0.279861511829198	0.333723653395785	0.612704918032787	0.0460251046025105	0.120901639344262
OASL	0.0288825757575758	0.0561278863232682	0.0554629114940399	0.0577105014191107	0.00223313979455114	0.0242354298903635	0.00351288056206089	0.0204918032786885	0.00418410041841004	0.0184426229508197
ODF2L	0.432054924242424	0.397868561278863	0.0933852140077821	0.0687086092715232	0.228226887003126	0.349394114252741	0.299765807962529	0.362704918032787	0.0251046025104603	0.0286885245901639
OLAH	0.0258049242424242	0.0120781527531083	0.0451485393119634	0.464403973509934	0.00580616346583296	0.0161569532602424	0.0105386416861827	0.0307377049180328	0.0125523012552301	0.00409836065573771
OPTN	0.4375	0.496269982238011	0.0237786424556853	0.000827814569536424	0.0616346583296114	0.478938257357184	0.18384074941452	0.504098360655738	0.142259414225941	0.014344262295082
OSBPL10	0.0490056818181818	0.0142095914742451	0.00444691495275153	0.000946073793755913	0.224207235372934	0.0170225043277553	0.489461358313817	0.487704918032787	0.00418410041841004	0.00204918032786885
OSCAR	0.00402462121212121	0.00710479573712256	0.404175159038972	0.250473036896878	0.00357302367128182	0.016733987305251	0.00234192037470726	0.0184426229508197	0.0125523012552301	0.200819672131148
OSTM1	0.157433712121212	0.170159857904085	0.330368723364832	0.135525070955535	0.0906654756587762	0.173398730525101	0.159250585480094	0.389344262295082	0.121338912133891	0.131147540983607
OVCA2	0.0151515151515152	0.00284191829484902	0.00704094867518992	0.00910596026490066	0.000446627958910228	0.00548182342758223	0.00351288056206089	0.0655737704918033	0.0125523012552301	0.172131147540984
OXNAD1	0.558475378787879	0.399289520426288	0.0388487431288988	0.00283822138126774	0.0317105850826262	0.234852856318523	0.0526932084309134	0.260245901639344	0.0209205020920502	0.0184426229508197
P2RX5	0.0606060606060606	0.0454706927175844	0.0183435241801001	0.00118259224219489	0.702545779365788	0.0392383150605886	0.762295081967213	0.674180327868853	0.00418410041841004	0.00819672131147541
PASK	0.291429924242424	0.0856127886323268	0.0155024396269532	0.00271996215704825	0.0312639571237159	0.0207732256203116	0.0749414519906323	0.190573770491803	0.0125523012552301	0.0204918032786885
PATJ	0.241714015151515	0.112611012433393	0.00308813538385523	0.0043755912961211	0.116123269316659	0.0473167916907098	0.11943793911007	0.127049180327869	0.0167364016736402	0.00204918032786885
PATL2	0.0928030303030303	0.268561278863233	0.0407016243592119	0.0397350993377483	0.131755247878517	0.191575302942874	0.155737704918033	0.194672131147541	0.0167364016736402	0.0266393442622951
PAX5	0.000710227272727273	0.00213143872113677	0.00284108455314681	0.000709555345316935	0.590442161679321	0.00461627236006924	0.648711943793911	0.17827868852459	0.00418410041841004	0.00204918032786885
PCDH1	0.000236742424242424	0.00710479573712256	0.000247050830708418	0.000354777672658467	0.000446627958910228	0.0181765724177726	0.00117096018735363	0.00409836065573771	0.00418410041841004	0.00204918032786885
PCED1B-AS1	0.88967803030303	0.842984014209591	0.0484837255265271	0.0714285714285714	0.220634211701653	0.812752452394691	0.533957845433255	0.618852459016393	0.0251046025104603	0.00614754098360656
PCNX2	0.122395833333333	0.091651865008881	0.026002099932061	0.00153736991485336	0.0267976775346137	0.0279861511829198	0.0585480093676815	0.0819672131147541	0.00418410041841004	0.0122950819672131
PCSK7	0.588541666666667	0.625932504440497	0.462232104255451	0.0683538315988647	0.380973648950424	0.648874783612233	0.601873536299766	0.524590163934426	0.0878661087866109	0.206967213114754
PDCD4	0.666429924242424	0.630550621669627	0.399295905132481	0.186258278145695	0.618579723090665	0.492787074437392	0.697892271662763	0.586065573770492	0.150627615062762	0.190573770491803
PDE3B	0.437736742424242	0.252220248667851	0.131739855475264	0.201158940397351	0.0330504689593569	0.103289094056549	0.0234192037470726	0.0635245901639344	0.0125523012552301	0.0450819672131148
PDE4B	0.326704545454545	0.109058614564831	0.0836884689024767	0.0687086092715232	0.513622152746762	0.0340450086555107	0.47423887587822	0.545081967213115	0.00418410041841004	0.0266393442622951
PDE4D	0.183001893939394	0.311190053285968	0.131307516521524	0.086565752128666	0.0687807056721751	0.372475476053087	0.14519906323185	0.190573770491803	0.225941422594142	0.0327868852459016
PDE6G	0.00757575757575758	0.0376554174067496	0.0170465073188809	0.00260170293282876	0.00535953550692273	0.086266589728794	0.00702576112412178	0.0122950819672131	0.0251046025104603	0.00614754098360656
PDE9A	0.0267518939393939	0.013854351687389	0.00191464393799024	0.000236518448438978	0.00223313979455114	0.00461627236006924	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
PDGFRB	0.000473484848484848	0.0266429840142096	0.00179111852263603	0.000118259224219489	0.00446627958910228	0.0764570109636468	0.00468384074941452	0.00204918032786885	0.00418410041841004	0.00204918032786885
PDIA3	0.591145833333333	0.684902309058615	0.70668890124143	0.0794701986754967	0.299240732469853	0.730525100980958	0.455503512880562	0.879098360655738	0.506276150627615	0.399590163934426
PDIA4	0.200520833333333	0.218117229129663	0.318819097029214	0.0132450331125828	0.0835194283162126	0.226197345643393	0.127634660421546	0.913934426229508	0.146443514644351	0.172131147540984
PDLIM1	0.0404829545454545	0.112611012433393	0.0961645358532518	0.0266083254493851	0.420276909334524	0.15464512406232	0.605386416861827	0.692622950819672	0.857740585774059	0.0245901639344262
PDZD4	0.0210700757575758	0.126465364120782	0.00117349144586499	0.000354777672658467	0.00357302367128182	0.198788228505482	0.00234192037470726	0.00614754098360656	0.00836820083682008	0.00204918032786885
PF4	0.0991950757575758	0.16234458259325	0.242418627632635	0.0924787133396405	0.105404198302814	0.160126947489902	0.0901639344262295	0.243852459016393	0.96234309623431	0.00204918032786885
PGLS	0.378551136363636	0.357015985790409	0.823235130628127	0.287606433301798	0.251004912907548	0.358049624927871	0.469555035128806	0.540983606557377	0.188284518828452	0.780737704918033
PGLYRP1	0.0213068181818182	0.036234458259325	0.0297696251003644	0.519631031220435	0.0209915140687807	0.0478938257357184	0.0175644028103044	0.0922131147540984	0.0251046025104603	0.00204918032786885
PHLDA2	0.0191761363636364	0.00603907637655417	0.0497807423877463	0.00603122043519395	0.000446627958910228	0.00115406809001731	0.00117096018735363	0.00409836065573771	0.00836820083682008	0.0102459016393443
PIK3AP1	0.0163352272727273	0.164831261101243	0.674634055957013	0.519394512771996	0.227780259044216	0.290536641661858	0.340749414519906	0.157786885245902	0.0460251046025105	0.340163934426229
PIK3R1	0.568892045454545	0.709058614564831	0.482675560496572	0.147232734153264	0.236266190263511	0.692440854010387	0.306791569086651	0.512295081967213	0.142259414225941	0.206967213114754
PIM1	0.704782196969697	0.381172291296625	0.419307022419863	0.273533585619678	0.114336757481018	0.30265435660704	0.121779859484778	0.641393442622951	0.129707112970711	0.125
PIM3	0.271306818181818	0.193960923623446	0.54777345438824	0.242076631977294	0.192496650290308	0.175418349682631	0.26463700234192	0.565573770491803	0.0753138075313808	0.176229508196721
PITPNC1	0.313683712121212	0.375133214920071	0.221604595145451	0.0623226111636708	0.0419830281375614	0.398730525100981	0.0655737704918033	0.25	0.0794979079497908	0.104508196721311
PKM	0.600378787878788	0.452930728241563	0.939719597307146	0.489474929044465	0.324251898168825	0.407097518753606	0.555035128805621	0.823770491803279	0.874476987447699	0.926229508196721
PLAAT3	0.0587121212121212	0.272824156305506	0.361064789080353	0.000709555345316935	0.00401965163019205	0.307847663012118	0.0152224824355972	0.381147540983607	0.0167364016736402	0.192622950819672
PLAAT4	0.642282196969697	0.695914742451154	0.199246494966339	0.00307473982970672	0.0879857079053149	0.703404500865551	0.200234192037471	0.340163934426229	0.096234309623431	0.19672131147541
PLBD1	0.0125473484848485	0.0252220248667851	0.866283737879069	0.63647114474929	0.0151853506029477	0.036064627813041	0.0199063231850117	0.120901639344262	0.0334728033472803	0.543032786885246
PLD3	0.168560606060606	0.164120781527531	0.679080970909765	0.022232734153264	0.0928986154533274	0.198211194460473	0.14519906323185	0.508196721311475	0.221757322175732	0.5
PLEK	0.0506628787878788	0.57158081705151	0.748316966215799	0.691579943235572	0.173291648057168	0.723023658395845	0.504683840749415	0.698770491803279	0.723849372384937	0.448770491803279
PLEKHA2	0.162405303030303	0.257193605683837	0.40720153171515	0.257095553453169	0.503349709691827	0.277264858626659	0.483606557377049	0.409836065573771	0.138075313807531	0.155737704918033
PLEKHF1	0.0904356060606061	0.180461811722913	0.00296460996850102	0.000118259224219489	0.0133988387673068	0.259376803231391	0.0163934426229508	0.0963114754098361	0.00418410041841004	0.00204918032786885
PLEKHG3	0.0501893939393939	0.236234458259325	0.0865913161633006	0.146404919583728	0.00133988387673068	0.328620888632429	0.00234192037470726	0.0348360655737705	0.0585774058577406	0.0286885245901639
PLPP5	0.114820075757576	0.0912966252220249	0.0917793836081774	0.00969725638599811	0.599374720857526	0.0755914598961339	0.421545667447307	0.75	0.171548117154812	0.0348360655737705
PLXNB2	0.00662878787878788	0.0113676731793961	0.467728985238713	0.00413907284768212	0.0129522108083966	0.0199076745527986	0.0269320843091335	0.10655737704918	0.0292887029288703	0.313524590163934
PLXND1	0.0203598484848485	0.123978685612789	0.414798344759434	0.00271996215704825	0.00446627958910228	0.123196768609348	0.00819672131147541	0.0348360655737705	0.0125523012552301	0.26844262295082
POU2AF1	0.0142045454545455	0.00710479573712256	0.00389105058365759	0.00271996215704825	0.292094685127289	0.00721292556260819	0.566744730679157	0.852459016393443	0.00418410041841004	0.00204918032786885
PPBP	0.195785984848485	0.336767317939609	0.382990550305725	0.150189214758751	0.236266190263511	0.362954414310444	0.197892271662763	0.424180327868852	0.97489539748954	0.0389344262295082
PPDPF	0.814157196969697	0.724333925399645	0.732382187635106	0.133751182592242	0.673961589995534	0.621754183496826	0.836065573770492	0.793032786885246	0.794979079497908	0.807377049180328
PPIA	0.933475378787879	0.919715808170515	0.924834784756964	0.130676442762535	0.875837427422957	0.932775533756492	0.934426229508197	0.942622950819672	0.728033472803347	0.979508196721312
PPIL2	0.135890151515152	0.20461811722913	0.178370699771478	0.0244796594134342	0.0893255917820455	0.287651471436815	0.148711943793911	0.35655737704918	0.00836820083682008	0.131147540983607
PPP1R9B	0.111032196969697	0.134991119005329	0.498919152615651	0.109862819299905	0.153193389906208	0.155799192152337	0.24824355971897	0.370901639344262	0.0251046025104603	0.319672131147541
PRDM1	0.520359848484849	0.624511545293073	0.0970909764684084	0.0458845789971618	0.0696739615899955	0.600980957876515	0.0925058548009368	0.879098360655738	0.0167364016736402	0.0184426229508197
PRDM8	0.045217803030303	0.0309058614564831	0.0122290161200667	0.0355960264900662	0.0299240732469853	0.0124062319676861	0.0503512880562061	0.0532786885245902	0.00836820083682008	0.00204918032786885
PRF1	0.122159090909091	0.775133214920071	0.0100055586436909	0.000709555345316935	0.00893255917820455	0.949798038084247	0.00702576112412178	0.108606557377049	0.0251046025104603	0.00204918032786885
PRKAR2B	0.0473484848484848	0.104440497335702	0.240071644740905	0.04860454115421	0.0634211701652523	0.0960761684939411	0.0444964871194379	0.14344262295082	0.882845188284519	0.0655737704918033
PRKCH	0.46188446969697	0.526465364120781	0.0805385708109444	0.0163197729422895	0.0080393032603841	0.576457010963647	0.0128805620608899	0.0430327868852459	0.0292887029288703	0.0225409836065574
PRKCQ-AS1	0.749289772727273	0.2898756660746	0.00697918596751282	0.0010643330179754	0.00491290754801251	0.207732256203116	0.00819672131147541	0.0491803278688525	0.0836820083682008	0.00409836065573771
PRMT2	0.685132575757576	0.805328596802842	0.546908776480761	0.327578051087985	0.277802590442162	0.838430467397576	0.399297423887588	0.522540983606557	0.430962343096234	0.348360655737705
PROK2	0.0153882575757576	0.0525754884547069	0.21907232413069	0.741485335856197	0.00491290754801251	0.0106751298326601	0.00351288056206089	0.0286885245901639	0.0502092050209205	0.0840163934426229
PRR5	0.129261363636364	0.329307282415631	0.0113643382125872	0.00201040681173132	0.029477445288075	0.367570686670514	0.0866510538641686	0.530737704918033	0.0334728033472803	0.00409836065573771
PRRG4	0.00307765151515152	0.00568383658969805	0.304243098017417	0.166272469252602	0.00223313979455114	0.00807847663012118	0.00234192037470726	0.0450819672131148	0.0125523012552301	0.0922131147540984
PRSS57	0.00165719696969697	0.024866785079929	0.00963498239762831	0.0021286660359508	0.000446627958910228	0.0571263704558569	0.00117096018735363	0.0122950819672131	0.00418410041841004	0.00409836065573771
PSAP	0.402462121212121	0.483836589698046	0.992464949663393	0.829588457899716	0.357302367128182	0.573571840738604	0.546838407494145	0.793032786885246	0.686192468619247	1
PSD	0.0321969696969697	0.0131438721136767	0.00253227101476129	0.00224692526017029	0.00312639571237159	0.0051933064050779	0.00585480093676815	0.0122950819672131	0.00836820083682008	0.00204918032786885
PSMB10	0.376420454545455	0.362699822380107	0.469396578345995	0.106669820245979	0.199196069673962	0.386035776110791	0.34192037470726	0.657786885245902	0.100418410041841	0.555327868852459
PSME2	0.570075757575758	0.543872113676732	0.594342535976777	0.027554399243141	0.275569450647611	0.548470859780727	0.44847775175644	0.922131147540984	0.138075313807531	0.483606557377049
PTEN	0.369081439393939	0.37797513321492	0.770736829102588	0.730132450331126	0.33318445734703	0.383150605885747	0.440281030444965	0.651639344262295	0.188284518828452	0.309426229508197
PTGDR	0.0243844696969697	0.460390763765542	0.00234698289172997	0.00236518448438978	0.000893255917820456	0.637045585689556	0.00117096018735363	0.040983606557377	0.112970711297071	0.00204918032786885
PTGDS	0.0153882575757576	0.0863232682060391	0.00469396578345995	0.000118259224219489	0.00535953550692273	0.21869590305828	0.00819672131147541	0.0327868852459016	0.00418410041841004	0.00819672131147541
PTGER4	0.283854166666667	0.328596802841918	0.206410969056883	0.0477767265846736	0.206788744975435	0.297172533179458	0.173302107728337	0.0860655737704918	0.0167364016736402	0.0901639344262295
PTK7	0.000710227272727273	0.00568383658969805	0.00148230498425051	0.000709555345316935	0.000446627958910228	0.0051933064050779	0.00117096018735363	0.00819672131147541	0.0209205020920502	0.00204918032786885
PTMA	0.995028409090909	0.99538188277087	0.993082576740164	0.276726584673605	0.996873604287628	0.997114829774957	0.996487119437939	0.995901639344262	0.874476987447699	0.997950819672131
PTMS	0.0428503787878788	0.128952042628774	0.131986906305972	0.0506149479659413	0.00714604734256364	0.0556837853433353	0.0374707259953162	0.278688524590164	0.368200836820084	0.0655737704918033
PTPN4	0.386600378787879	0.597158081705151	0.0897412142548329	0.0115894039735099	0.139347923179991	0.63733410271206	0.175644028103044	0.348360655737705	0.0502092050209205	0.0327868852459016
PTPN7	0.276515151515151	0.403552397868561	0.0928293496386882	0.0910596026490066	0.105404198302814	0.439411425274091	0.13231850117096	0.514344262295082	0.0585774058577406	0.0491803278688525
